instant_x,dteday,season_x,yr_x,mnth_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,Total_x,instant_y,season_y,yr_y,mnth_y,hr,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,Total_y
625,2012-09-16,Fall,2012,September,Sunday,Weekend,"Clear or
 Partly cloudy",23.8,28.2,57.0,6.0,2166,5167,7333,14865,Fall,2012,September,01 PM,Sunday,Weekend,"Clear or
 Partly cloudy",26.2,31.1,41.0,11.0,240,454,694
626,2012-09-17,Fall,2012,September,Monday,Working day,"Mist and
 Cloudy or Mist ",23.8,27.7,73.5,10.2,1022,5847,6869,14893,Fall,2012,September,05 PM,Monday,Working day,"Mist and
 Cloudy or Mist ",26.2,30.3,65.0,15.0,102,740,842
627,2012-09-18,Fall,2012,September,Tuesday,Working day,"Mist and
 Cloudy or Mist ",25.6,28.3,87.2,24.0,371,3702,4073,14908,Fall,2012,September,08 AM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",27.1,30.3,83.0,37.0,32,640,672
628,2012-09-19,Fall,2012,September,Wednesday,Working day,"Clear or
 Partly cloudy",22.7,27.0,53.7,14.4,788,6803,7591,14942,Fall,2012,September,06 PM,Wednesday,Working day,"Clear or
 Partly cloudy",23.8,27.3,40.0,19.0,85,807,892
629,2012-09-20,Fall,2012,September,Thursday,Working day,"Clear or
 Partly cloudy",22.4,26.6,61.8,7.9,939,6781,7720,14965,Fall,2012,September,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",26.2,31.1,50.0,15.0,91,885,976
630,2012-09-21,Fall,2012,September,Friday,Working day,"Clear or
 Partly cloudy",24.6,28.6,66.9,10.3,1250,6917,8167,14989,Fall,2012,September,05 PM,Friday,Working day,"Clear or
 Partly cloudy",27.9,31.8,57.0,19.0,107,739,846
631,2012-09-22,Fall,2012,September,Saturday,Weekend,"Clear or
 Partly cloudy",26.6,30.5,64.7,19.0,2512,5883,8395,15011,Fall,2012,September,03 PM,Saturday,Weekend,"Clear or
 Partly cloudy",30.3,33.3,48.0,26.0,307,443,750
632,2012-09-23,Winter,2012,September,Sunday,Weekend,"Clear or
 Partly cloudy",21.7,25.9,46.7,15.0,2454,5453,7907,15032,Winter,2012,September,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",23.0,26.5,43.0,7.0,250,526,776
633,2012-09-24,Winter,2012,September,Monday,Working day,"Clear or
 Partly cloudy",21.1,25.1,49.3,9.5,1001,6435,7436,15061,Winter,2012,September,05 PM,Monday,Working day,"Clear or
 Partly cloudy",23.8,27.3,30.0,0.0,89,809,898
634,2012-09-25,Winter,2012,September,Tuesday,Working day,"Clear or
 Partly cloudy",22.6,27.2,57.0,15.8,845,6693,7538,15085,Winter,2012,September,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",27.1,31.1,39.0,19.0,107,860,967
635,2012-09-26,Winter,2012,September,Wednesday,Working day,"Clear or
 Partly cloudy",26.0,29.8,63.1,16.4,787,6946,7733,15109,Winter,2012,September,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",30.3,33.3,48.0,20.0,77,876,953
636,2012-09-27,Winter,2012,September,Thursday,Working day,"Mist and
 Cloudy or Mist ",26.6,30.4,69.1,9.0,751,6642,7393,15133,Winter,2012,September,05 PM,Thursday,Working day,"Mist and
 Cloudy or Mist ",27.1,31.1,69.0,20.0,87,818,905
637,2012-09-28,Winter,2012,September,Friday,Working day,"Mist and
 Cloudy or Mist ",25.4,29.3,69.0,11.0,1045,6370,7415,15157,Winter,2012,September,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",27.1,31.1,54.0,20.0,101,707,808
638,2012-09-29,Winter,2012,September,Saturday,Weekend,"Clear or
 Partly cloudy",22.2,26.5,54.3,15.2,2589,5966,8555,15178,Winter,2012,September,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",24.6,31.1,40.0,17.0,302,448,750
639,2012-09-30,Winter,2012,September,Sunday,Weekend,"Clear or
 Partly cloudy",21.6,25.9,58.3,9.0,2015,4874,6889,15200,Winter,2012,September,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",25.4,31.1,41.0,20.0,206,474,680
640,2012-10-01,Winter,2012,October,Monday,Working day,"Mist and
 Cloudy or Mist ",21.4,25.6,64.9,6.1,763,6015,6778,15229,Winter,2012,October,05 PM,Monday,Working day,"Light Snow or
 Light Rain with Thunderstorm",23.0,26.5,60.0,17.0,65,791,856
641,2012-10-02,Winter,2012,October,Tuesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",24.2,27.1,87.2,7.0,315,4324,4639,15253,Winter,2012,October,05 PM,Tuesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",25.4,28.0,88.0,7.0,38,677,715
642,2012-10-03,Winter,2012,October,Wednesday,Working day,"Mist and
 Cloudy or Mist ",27.0,30.0,79.4,4.5,728,6844,7572,15277,Winter,2012,October,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",28.7,32.6,65.0,0.0,84,833,917
643,2012-10-04,Winter,2012,October,Thursday,Working day,"Mist and
 Cloudy or Mist ",27.0,30.4,72.3,7.9,891,6437,7328,15301,Winter,2012,October,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",28.7,32.6,51.0,15.0,112,789,901
644,2012-10-05,Winter,2012,October,Friday,Working day,"Clear or
 Partly cloudy",25.2,29.0,62.7,7.1,1516,6640,8156,15325,Winter,2012,October,05 PM,Friday,Working day,"Clear or
 Partly cloudy",28.7,31.8,42.0,11.0,158,742,900
645,2012-10-06,Winter,2012,October,Saturday,Weekend,"Clear or
 Partly cloudy",22.7,26.9,66.4,18.0,3031,4934,7965,15344,Winter,2012,October,12 PM,Saturday,Weekend,"Clear or
 Partly cloudy",28.7,32.6,54.0,7.0,362,381,743
646,2012-10-07,Winter,2012,October,Sunday,Weekend,"Mist and
 Cloudy or Mist ",17.0,21.0,70.8,9.5,781,2729,3510,15368,Winter,2012,October,12 PM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",17.2,21.2,71.0,0.0,100,292,392
647,2012-10-08,Winter,2012,October,Monday,Holiday,"Mist and
 Cloudy or Mist ",15.7,19.4,71.0,12.7,874,4604,5478,15397,Winter,2012,October,05 PM,Monday,Holiday,"Mist and
 Cloudy or Mist ",17.2,21.2,66.0,17.0,81,416,497
648,2012-10-09,Winter,2012,October,Tuesday,Working day,"Mist and
 Cloudy or Mist ",18.3,21.9,76.2,12.8,601,5791,6392,15421,Winter,2012,October,05 PM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",21.3,25.0,68.0,11.0,73,733,806
649,2012-10-10,Winter,2012,October,Wednesday,Working day,"Clear or
 Partly cloudy",21.1,25.2,63.1,12.6,780,6911,7691,15445,Winter,2012,October,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",23.8,27.3,43.0,15.0,91,857,948
650,2012-10-11,Winter,2012,October,Thursday,Working day,"Clear or
 Partly cloudy",17.8,21.6,46.3,12.2,834,6736,7570,15469,Winter,2012,October,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",20.5,24.2,39.0,19.0,90,737,827
651,2012-10-12,Winter,2012,October,Friday,Working day,"Clear or
 Partly cloudy",17.9,21.7,53.9,15.8,1060,6222,7282,15493,Winter,2012,October,05 PM,Friday,Working day,"Clear or
 Partly cloudy",18.9,22.7,38.0,26.0,131,706,837
652,2012-10-13,Winter,2012,October,Saturday,Weekend,"Clear or
 Partly cloudy",16.1,19.6,49.5,9.8,2252,4857,7109,15513,Winter,2012,October,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",18.9,22.7,36.0,13.0,235,435,670
653,2012-10-14,Winter,2012,October,Sunday,Weekend,"Clear or
 Partly cloudy",21.4,25.4,64.0,18.7,2080,4559,6639,15537,Winter,2012,October,01 PM,Sunday,Weekend,"Clear or
 Partly cloudy",26.2,31.1,41.0,30.0,218,401,619
654,2012-10-15,Winter,2012,October,Monday,Working day,"Mist and
 Cloudy or Mist ",23.0,27.0,70.8,19.8,760,5115,5875,15565,Winter,2012,October,05 PM,Monday,Working day,"Clear or
 Partly cloudy",23.0,26.5,64.0,17.0,96,670,766
655,2012-10-16,Winter,2012,October,Tuesday,Working day,"Clear or
 Partly cloudy",19.2,23.0,55.8,12.2,922,6612,7534,15589,Winter,2012,October,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",21.3,25.0,39.0,13.0,104,839,943
656,2012-10-17,Winter,2012,October,Wednesday,Working day,"Clear or
 Partly cloudy",18.7,22.5,69.3,6.8,979,6482,7461,15613,Winter,2012,October,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",22.1,25.8,56.0,7.0,122,766,888
657,2012-10-18,Winter,2012,October,Thursday,Working day,"Mist and
 Cloudy or Mist ",21.4,25.6,72.8,15.9,1008,6501,7509,15637,Winter,2012,October,05 PM,Thursday,Working day,"Mist and
 Cloudy or Mist ",23.8,27.3,64.0,22.0,102,788,890
658,2012-10-19,Winter,2012,October,Friday,Working day,"Mist and
 Cloudy or Mist ",23.1,26.9,81.5,9.0,753,4671,5424,15660,Winter,2012,October,04 PM,Friday,Working day,"Light Snow or
 Light Rain with Thunderstorm",25.4,30.3,69.0,24.0,131,434,565
659,2012-10-20,Winter,2012,October,Saturday,Weekend,"Clear or
 Partly cloudy",19.9,23.6,57.3,7.9,2806,5284,8090,15685,Winter,2012,October,05 PM,Saturday,Weekend,"Clear or
 Partly cloudy",22.1,25.8,37.0,15.0,347,384,731
660,2012-10-21,Winter,2012,October,Sunday,Weekend,"Clear or
 Partly cloudy",19.0,22.8,51.0,11.1,2132,4692,6824,15704,Winter,2012,October,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",22.1,25.8,39.0,22.0,236,439,675
661,2012-10-22,Winter,2012,October,Monday,Working day,"Clear or
 Partly cloudy",20.0,24.1,56.8,5.5,830,6228,7058,15733,Winter,2012,October,05 PM,Monday,Working day,"Clear or
 Partly cloudy",25.4,31.1,33.0,7.0,84,838,922
662,2012-10-23,Winter,2012,October,Tuesday,Working day,"Clear or
 Partly cloudy",22.3,26.5,64.2,6.3,841,6625,7466,15757,Winter,2012,October,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",27.9,31.8,41.0,0.0,67,871,938
663,2012-10-24,Winter,2012,October,Wednesday,Working day,"Clear or
 Partly cloudy",24.1,27.9,63.6,4.9,795,6898,7693,15781,Winter,2012,October,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",27.1,31.1,47.0,0.0,87,876,963
664,2012-10-25,Winter,2012,October,Thursday,Working day,"Mist and
 Cloudy or Mist ",22.6,26.5,80.0,8.3,875,6484,7359,15805,Winter,2012,October,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",24.6,29.5,69.0,11.0,112,774,886
665,2012-10-26,Winter,2012,October,Friday,Working day,"Mist and
 Cloudy or Mist ",22.4,26.1,80.7,8.9,1182,6262,7444,15829,Winter,2012,October,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",23.0,26.5,76.0,13.0,125,692,817
666,2012-10-27,Winter,2012,October,Saturday,Weekend,"Mist and
 Cloudy or Mist ",21.7,25.8,72.0,15.8,2643,5209,7852,15849,Winter,2012,October,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",24.6,31.1,43.0,17.0,310,450,760
667,2012-10-28,Winter,2012,October,Sunday,Weekend,"Mist and
 Cloudy or Mist ",19.6,23.4,69.5,26.7,998,3461,4459,15872,Winter,2012,October,12 PM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",19.7,23.5,59.0,33.0,118,373,491
668,2012-10-29,Winter,2012,October,Monday,Working day,"Light Snow or
 Light Rain with Thunderstorm",18.0,22.0,88.0,24.0,2,20,22,15884,Winter,2012,October,12 AM,Monday,Working day,"Light Snow or
 Light Rain with Thunderstorm",18.0,22.0,88.0,24.0,2,20,22
669,2012-10-30,Winter,2012,October,Tuesday,Working day,"Mist and
 Cloudy or Mist ",13.0,15.5,82.5,14.3,87,1009,1096,15890,Winter,2012,October,06 PM,Tuesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",12.3,15.2,87.0,9.0,4,139,143
670,2012-10-31,Winter,2012,October,Wednesday,Working day,"Mist and
 Cloudy or Mist ",14.7,18.1,66.7,11.2,419,5147,5566,15913,Winter,2012,October,05 PM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",16.4,20.5,58.0,11.0,39,684,723
671,2012-11-01,Winter,2012,November,Thursday,Working day,"Mist and
 Cloudy or Mist ",15.0,18.5,58.2,10.5,466,5520,5986,15937,Winter,2012,November,05 PM,Thursday,Working day,"Light Snow or
 Light Rain with Thunderstorm",16.4,20.5,50.0,15.0,37,652,689
672,2012-11-02,Winter,2012,November,Friday,Working day,"Clear or
 Partly cloudy",14.6,17.8,52.2,17.8,618,5229,5847,15952,Winter,2012,November,08 AM,Friday,Working day,"Clear or
 Partly cloudy",13.1,16.7,57.0,7.0,31,656,687
673,2012-11-03,Winter,2012,November,Saturday,Weekend,"Mist and
 Cloudy or Mist ",14.1,16.2,49.1,18.1,1029,4109,5138,15982,Winter,2012,November,02 PM,Saturday,Weekend,"Mist and
 Cloudy or Mist ",14.8,16.7,50.0,22.0,136,319,455
674,2012-11-04,Winter,2012,November,Sunday,Weekend,"Clear or
 Partly cloudy",13.4,16.5,53.3,12.0,1201,3906,5107,16006,Winter,2012,November,02 PM,Sunday,Weekend,"Clear or
 Partly cloudy",16.4,20.5,40.0,13.0,149,360,509
675,2012-11-05,Winter,2012,November,Monday,Working day,"Clear or
 Partly cloudy",13.1,15.4,49.4,15.8,378,4881,5259,16024,Winter,2012,November,08 AM,Monday,Working day,"Mist and
 Cloudy or Mist ",12.3,14.4,49.0,15.0,19,629,648
676,2012-11-06,Winter,2012,November,Tuesday,Working day,"Clear or
 Partly cloudy",11.5,14.1,56.7,11.6,466,5220,5686,16057,Winter,2012,November,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",13.1,15.2,53.0,15.0,30,597,627
677,2012-11-07,Winter,2012,November,Wednesday,Working day,"Mist and
 Cloudy or Mist ",12.1,13.7,54.8,20.4,326,4709,5035,16072,Winter,2012,November,08 AM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",10.7,12.1,60.0,19.0,18,583,601
678,2012-11-08,Winter,2012,November,Thursday,Working day,"Clear or
 Partly cloudy",14.4,17.1,33.3,23.3,340,4975,5315,16095,Winter,2012,November,08 AM,Thursday,Working day,"Clear or
 Partly cloudy",12.3,14.4,33.0,19.0,16,652,668
679,2012-11-09,Winter,2012,November,Friday,Working day,"Clear or
 Partly cloudy",14.8,17.8,54.1,14.4,709,5283,5992,16119,Winter,2012,November,08 AM,Friday,Working day,"Clear or
 Partly cloudy",13.1,15.9,57.0,11.0,25,668,693
680,2012-11-10,Winter,2012,November,Saturday,Weekend,"Clear or
 Partly cloudy",16.0,19.7,64.5,3.9,2090,4446,6536,16148,Winter,2012,November,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",21.3,25.0,39.0,0.0,268,383,651
681,2012-11-11,Winter,2012,November,Sunday,Weekend,"Clear or
 Partly cloudy",17.3,21.1,65.9,8.5,2290,4562,6852,16174,Winter,2012,November,03 PM,Sunday,Weekend,"Clear or
 Partly cloudy",23.0,26.5,37.0,15.0,304,420,724
682,2012-11-12,Winter,2012,November,Monday,Holiday,"Clear or
 Partly cloudy",19.9,23.8,74.2,11.6,1097,5172,6269,16200,Winter,2012,November,05 PM,Monday,Holiday,"Clear or
 Partly cloudy",23.0,26.5,64.0,19.0,66,530,596
683,2012-11-13,Winter,2012,November,Tuesday,Working day,"Mist and
 Cloudy or Mist ",14.1,16.2,66.3,22.9,327,3767,4094,16224,Winter,2012,November,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",13.9,15.2,49.0,24.0,33,575,608
684,2012-11-14,Winter,2012,November,Wednesday,Working day,"Clear or
 Partly cloudy",11.9,14.1,55.2,13.4,373,5122,5495,16239,Winter,2012,November,08 AM,Wednesday,Working day,"Clear or
 Partly cloudy",11.5,12.9,56.0,20.0,27,664,691
685,2012-11-15,Winter,2012,November,Thursday,Working day,"Mist and
 Cloudy or Mist ",13.2,16.2,62.0,10.3,320,5125,5445,16263,Winter,2012,November,08 AM,Thursday,Working day,"Mist and
 Cloudy or Mist ",12.3,14.4,61.0,15.0,21,625,646
686,2012-11-16,Winter,2012,November,Friday,Working day,"Clear or
 Partly cloudy",14.1,17.4,52.5,11.5,484,5214,5698,16287,Winter,2012,November,08 AM,Friday,Working day,"Mist and
 Cloudy or Mist ",13.1,16.7,57.0,9.0,17,694,711
687,2012-11-17,Winter,2012,November,Saturday,Weekend,"Clear or
 Partly cloudy",13.3,16.3,54.5,12.0,1313,4316,5629,16317,Winter,2012,November,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",17.2,21.2,38.0,13.0,175,380,555
688,2012-11-18,Winter,2012,November,Sunday,Weekend,"Clear or
 Partly cloudy",14.0,16.9,69.3,15.3,922,3747,4669,16340,Winter,2012,November,01 PM,Sunday,Weekend,"Clear or
 Partly cloudy",16.4,20.5,62.0,22.0,113,334,447
689,2012-11-19,Winter,2012,November,Monday,Working day,"Mist and
 Cloudy or Mist ",15.6,18.8,62.3,15.7,449,5050,5499,16359,Winter,2012,November,08 AM,Monday,Working day,"Mist and
 Cloudy or Mist ",14.8,16.7,66.0,20.0,13,650,663
690,2012-11-20,Winter,2012,November,Tuesday,Working day,"Mist and
 Cloudy or Mist ",15.3,19.0,68.5,5.5,534,5100,5634,16383,Winter,2012,November,08 AM,Tuesday,Working day,"Clear or
 Partly cloudy",13.9,16.7,71.0,9.0,16,649,665
691,2012-11-21,Winter,2012,November,Wednesday,Working day,"Clear or
 Partly cloudy",14.5,18.2,61.4,6.9,615,4531,5146,16407,Winter,2012,November,08 AM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",11.5,15.2,81.0,6.0,12,539,551
692,2012-11-22,Winter,2012,November,Thursday,Holiday,"Clear or
 Partly cloudy",13.9,17.5,58.0,3.5,955,1470,2425,16436,Winter,2012,November,01 PM,Thursday,Holiday,"Clear or
 Partly cloudy",18.9,22.7,31.0,0.0,125,144,269
693,2012-11-23,Winter,2012,November,Friday,Working day,"Clear or
 Partly cloudy",15.1,18.9,56.9,9.9,1603,2307,3910,16462,Winter,2012,November,03 PM,Friday,Working day,"Clear or
 Partly cloudy",19.7,23.5,41.0,17.0,233,214,447
694,2012-11-24,Winter,2012,November,Saturday,Weekend,"Clear or
 Partly cloudy",11.4,12.4,40.5,25.3,532,1745,2277,16484,Winter,2012,November,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",13.1,15.2,36.0,22.0,64,161,225
695,2012-11-25,Winter,2012,November,Sunday,Weekend,"Clear or
 Partly cloudy",10.1,12.9,46.8,10.1,309,2115,2424,16510,Winter,2012,November,03 PM,Sunday,Weekend,"Clear or
 Partly cloudy",12.3,14.4,42.0,17.0,36,209,245
696,2012-11-26,Winter,2012,November,Monday,Working day,"Clear or
 Partly cloudy",12.8,17.0,53.5,3.1,337,4750,5087,16527,Winter,2012,November,08 AM,Monday,Working day,"Clear or
 Partly cloudy",9.8,14.4,65.0,0.0,9,629,638
697,2012-11-27,Winter,2012,November,Tuesday,Working day,"Mist and
 Cloudy or Mist ",12.0,14.1,78.7,15.9,123,3836,3959,16560,Winter,2012,November,05 PM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",12.3,13.6,75.0,26.0,13,514,527
698,2012-11-28,Winter,2012,November,Wednesday,Working day,"Clear or
 Partly cloudy",12.2,14.5,50.6,14.1,198,5062,5260,16575,Winter,2012,November,08 AM,Wednesday,Working day,"Clear or
 Partly cloudy",9.8,10.6,60.0,19.0,9,683,692
699,2012-11-29,Winter,2012,November,Thursday,Working day,"Clear or
 Partly cloudy",11.5,14.9,55.6,7.7,243,5080,5323,16598,Winter,2012,November,08 AM,Thursday,Working day,"Clear or
 Partly cloudy",8.2,11.4,69.0,7.0,15,664,679
700,2012-11-30,Winter,2012,November,Friday,Working day,"Clear or
 Partly cloudy",12.2,16.2,65.0,3.9,362,5306,5668,16622,Winter,2012,November,08 AM,Friday,Working day,"Mist and
 Cloudy or Mist ",9.0,12.9,80.0,6.0,20,709,729
701,2012-12-01,Winter,2012,December,Saturday,Weekend,"Mist and
 Cloudy or Mist ",12.2,15.8,80.7,4.0,951,4240,5191,16651,Winter,2012,December,01 PM,Saturday,Weekend,"Mist and
 Cloudy or Mist ",13.9,18.2,76.0,0.0,123,386,509
702,2012-12-02,Winter,2012,December,Sunday,Weekend,"Mist and
 Cloudy or Mist ",14.2,18.0,82.3,8.3,892,3757,4649,16674,Winter,2012,December,12 PM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",13.9,16.7,81.0,11.0,111,409,520
703,2012-12-03,Winter,2012,December,Monday,Working day,"Clear or
 Partly cloudy",18.6,22.8,76.8,5.5,555,5679,6234,16694,Winter,2012,December,08 AM,Monday,Working day,"Clear or
 Partly cloudy",14.8,18.9,93.0,0.0,19,712,731
704,2012-12-04,Winter,2012,December,Tuesday,Working day,"Clear or
 Partly cloudy",19.5,23.5,73.4,11.7,551,6055,6606,16727,Winter,2012,December,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",21.3,25.0,59.0,15.0,43,700,743
705,2012-12-05,Winter,2012,December,Wednesday,Working day,"Clear or
 Partly cloudy",18.0,21.4,48.5,21.7,331,5398,5729,16742,Winter,2012,December,08 AM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",18.0,22.0,58.0,19.0,22,737,759
706,2012-12-06,Winter,2012,December,Thursday,Working day,"Clear or
 Partly cloudy",10.5,12.9,50.9,11.7,340,5035,5375,16766,Winter,2012,December,08 AM,Thursday,Working day,"Clear or
 Partly cloudy",9.0,10.6,51.0,20.0,13,646,659
707,2012-12-07,Winter,2012,December,Friday,Working day,"Mist and
 Cloudy or Mist ",13.2,16.1,76.4,8.8,349,4659,5008,16799,Winter,2012,December,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",15.6,19.7,66.0,0.0,29,539,568
708,2012-12-08,Winter,2012,December,Saturday,Weekend,"Mist and
 Cloudy or Mist ",15.6,19.5,91.1,6.8,1153,4429,5582,16819,Winter,2012,December,01 PM,Saturday,Weekend,"Mist and
 Cloudy or Mist ",16.4,20.5,87.0,11.0,148,399,547
709,2012-12-09,Winter,2012,December,Sunday,Weekend,"Mist and
 Cloudy or Mist ",15.8,19.5,90.5,10.6,441,2787,3228,16842,Winter,2012,December,12 PM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",16.4,20.5,82.0,20.0,60,255,315
710,2012-12-10,Winter,2012,December,Monday,Working day,"Mist and
 Cloudy or Mist ",17.9,21.8,92.5,12.8,329,4841,5170,16871,Winter,2012,December,05 PM,Monday,Working day,"Mist and
 Cloudy or Mist ",19.7,23.5,82.0,19.0,38,578,616
711,2012-12-11,Winter,2012,December,Tuesday,Working day,"Mist and
 Cloudy or Mist ",14.5,16.9,59.7,19.8,282,5219,5501,16886,Winter,2012,December,08 AM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",13.9,15.2,61.0,20.0,16,708,724
712,2012-12-12,Winter,2012,December,Wednesday,Working day,"Mist and
 Cloudy or Mist ",12.2,14.9,53.8,10.9,310,5009,5319,16910,Winter,2012,December,08 AM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",10.7,12.9,65.0,11.0,18,670,688
713,2012-12-13,Winter,2012,December,Thursday,Working day,"Clear or
 Partly cloudy",12.1,14.7,48.6,11.7,425,5107,5532,16934,Winter,2012,December,08 AM,Thursday,Working day,"Clear or
 Partly cloudy",9.8,11.4,60.0,13.0,24,655,679
714,2012-12-14,Winter,2012,December,Friday,Working day,"Clear or
 Partly cloudy",11.5,14.7,64.3,8.8,429,5182,5611,16958,Winter,2012,December,08 AM,Friday,Working day,"Clear or
 Partly cloudy",8.2,11.4,69.0,6.0,13,623,636
715,2012-12-15,Winter,2012,December,Saturday,Weekend,"Clear or
 Partly cloudy",13.3,16.9,65.0,7.1,767,4280,5047,16987,Winter,2012,December,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",15.6,19.7,54.0,17.0,88,368,456
716,2012-12-16,Winter,2012,December,Sunday,Weekend,"Mist and
 Cloudy or Mist ",14.9,18.5,83.9,6.7,538,3248,3786,17010,Winter,2012,December,12 PM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",15.6,19.7,82.0,13.0,67,350,417
717,2012-12-17,Winter,2012,December,Monday,Working day,"Mist and
 Cloudy or Mist ",16.1,20.1,90.7,6.6,212,4373,4585,17030,Winter,2012,December,08 AM,Monday,Working day,"Mist and
 Cloudy or Mist ",15.6,19.7,87.0,7.0,10,582,592
718,2012-12-18,Winter,2012,December,Tuesday,Working day,"Clear or
 Partly cloudy",16.8,20.5,66.6,14.8,433,5124,5557,17054,Winter,2012,December,08 AM,Tuesday,Working day,"Clear or
 Partly cloudy",15.6,19.7,94.0,0.0,10,652,662
719,2012-12-19,Winter,2012,December,Wednesday,Working day,"Clear or
 Partly cloudy",13.6,17.1,62.5,12.3,333,4934,5267,17078,Winter,2012,December,08 AM,Wednesday,Working day,"Clear or
 Partly cloudy",9.8,12.9,87.0,7.0,13,665,678
720,2012-12-20,Winter,2012,December,Thursday,Working day,"Mist and
 Cloudy or Mist ",13.5,16.8,66.8,8.9,314,3814,4128,17102,Winter,2012,December,08 AM,Thursday,Working day,"Mist and
 Cloudy or Mist ",12.3,16.7,70.0,0.0,14,585,599
721,2012-12-21,Spring,2012,December,Friday,Working day,"Mist and
 Cloudy or Mist ",13.4,15.1,55.7,25.1,221,3402,3623,17126,Spring,2012,December,08 AM,Friday,Working day,"Mist and
 Cloudy or Mist ",13.1,15.2,57.0,19.0,8,464,472
722,2012-12-22,Spring,2012,December,Saturday,Weekend,"Clear or
 Partly cloudy",10.9,11.8,44.1,27.3,205,1544,1749,17156,Spring,2012,December,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",13.1,14.4,36.0,31.0,20,141,161
723,2012-12-23,Spring,2012,December,Sunday,Weekend,"Clear or
 Partly cloudy",10.1,13.0,51.5,8.9,408,1379,1787,17178,Spring,2012,December,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",12.3,14.4,42.0,13.0,52,144,196
724,2012-12-24,Spring,2012,December,Monday,Working day,"Mist and
 Cloudy or Mist ",9.5,12.9,79.1,5.2,174,746,920,17201,Spring,2012,December,12 PM,Monday,Working day,"Mist and
 Cloudy or Mist ",11.5,15.2,56.0,6.0,22,113,135
725,2012-12-25,Spring,2012,December,Tuesday,Holiday,"Mist and
 Cloudy or Mist ",11.9,14.7,73.5,11.3,440,573,1013,17226,Spring,2012,December,02 PM,Tuesday,Holiday,"Clear or
 Partly cloudy",15.6,19.7,46.0,20.0,58,68,126
726,2012-12-26,Spring,2012,December,Wednesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",10.0,11.0,82.3,21.2,9,432,441,17253,Spring,2012,December,05 PM,Wednesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",10.7,11.4,93.0,24.0,2,51,53
727,2012-12-27,Spring,2012,December,Thursday,Working day,"Mist and
 Cloudy or Mist ",10.4,11.3,65.3,23.5,247,1867,2114,17277,Spring,2012,December,05 PM,Thursday,Working day,"Mist and
 Cloudy or Mist ",10.7,12.1,52.0,19.0,30,227,257
728,2012-12-28,Spring,2012,December,Friday,Working day,"Mist and
 Cloudy or Mist ",10.4,12.8,59.0,10.4,644,2451,3095,17301,Spring,2012,December,05 PM,Friday,Working day,"Clear or
 Partly cloudy",9.8,12.1,60.0,9.0,43,228,271
